,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
835,A-n63-k10,1315,"swap-2-1, shift-1, swap-2-2",1369.87,1529.00,50.97,3.41,"swap-1-1, shift-1, swap-2-2",1442.92,1540.47,56.09,3.36,0.59
836,A-n63-k9,1634,"swap-2-1, shift-1, swap-2-2",1793.26,1937.98,55.30,3.32,"swap-1-1, shift-1, swap-2-2",1796.26,1895.32,50.77,3.29,0.00
837,A-n64-k9,1402,"swap-2-1, shift-1, swap-2-2",1572.15,1654.77,38.55,3.27,"swap-1-1, shift-1, swap-2-2",1577.92,1689.96,48.61,3.23,0.00
838,A-n65-k9,1177,"swap-2-1, shift-1, swap-2-2",1370.07,1433.78,41.45,3.43,"swap-1-1, shift-1, swap-2-2",1347.53,1443.83,51.81,3.37,0.21
839,A-n69-k9,1168,"swap-2-1, shift-1, swap-2-2",1317.61,1427.03,60.13,3.39,"swap-1-1, shift-1, swap-2-2",1356.77,1443.80,46.64,3.30,0.21
840,A-n80-k10,1764,"swap-2-1, shift-1, swap-2-2",2057.73,2141.57,36.83,3.68,"swap-1-1, shift-1, swap-2-2",2050.60,2171.18,63.45,3.58,0.07
841,B-n31-k5,672,"swap-2-1, shift-1, swap-2-2",686.87,705.01,20.76,2.22,"swap-1-1, shift-1, swap-2-2",686.44,713.12,29.76,2.18,0.34
842,B-n34-k5,788,"swap-2-1, shift-1, swap-2-2",800.12,824.29,18.48,2.14,"swap-1-1, shift-1, swap-2-2",802.17,845.36,38.14,2.13,0.01
843,B-n35-k5,955,"swap-2-1, shift-1, swap-2-2",988.20,1020.56,17.38,2.17,"swap-1-1, shift-1, swap-2-2",990.39,1021.06,18.76,2.20,0.91
844,B-n38-k6,805,"swap-2-1, shift-1, swap-2-2",827.04,855.20,19.36,2.40,"swap-1-1, shift-1, swap-2-2",819.36,856.97,28.20,2.40,0.94
845,B-n39-k5,549,"swap-2-1, shift-1, swap-2-2",588.10,647.09,35.87,2.26,"swap-1-1, shift-1, swap-2-2",576.19,656.65,56.89,2.27,0.56
846,B-n41-k6,829,"swap-2-1, shift-1, swap-2-2",872.33,947.74,51.25,2.40,"swap-1-1, shift-1, swap-2-2",865.63,949.93,48.07,2.45,0.89
847,B-n43-k6,742,"swap-2-1, shift-1, swap-2-2",779.97,813.35,21.72,2.48,"swap-1-1, shift-1, swap-2-2",779.37,834.99,38.23,2.49,0.03
848,B-n44-k7,909,"swap-2-1, shift-1, swap-2-2",956.39,1012.41,35.99,2.57,"swap-1-1, shift-1, swap-2-2",950.55,1019.33,38.53,2.59,0.48
849,B-n45-k5,751,"swap-2-1, shift-1, swap-2-2",786.51,866.66,73.21,2.46,"swap-1-1, shift-1, swap-2-2",793.95,886.42,49.25,2.48,0.08
850,B-n45-k6,678,"swap-2-1, shift-1, swap-2-2",742.42,777.99,23.06,2.65,"swap-1-1, shift-1, swap-2-2",729.22,790.33,35.26,2.67,0.13
851,B-n50-k7,741,"swap-2-1, shift-1, swap-2-2",788.66,863.27,40.91,2.70,"swap-1-1, shift-1, swap-2-2",780.77,881.12,44.16,2.71,0.19
852,B-n50-k8,1313,"swap-2-1, shift-1, swap-2-2",1348.86,1401.69,36.54,2.82,"swap-1-1, shift-1, swap-2-2",1350.05,1392.50,30.62,2.84,0.40
853,B-n51-k7,1032,"swap-2-1, shift-1, swap-2-2",1056.19,1170.99,54.26,2.87,"swap-1-1, shift-1, swap-2-2",1067.18,1174.84,66.88,2.90,0.98
854,B-n52-k7,747,"swap-2-1, shift-1, swap-2-2",799.53,847.95,34.16,2.75,"swap-1-1, shift-1, swap-2-2",784.02,894.64,66.41,2.77,0.02
855,B-n56-k7,707,"swap-2-1, shift-1, swap-2-2",763.57,817.31,39.44,2.79,"swap-1-1, shift-1, swap-2-2",771.58,844.21,55.73,2.82,0.03
856,B-n57-k7,1153,"swap-2-1, shift-1, swap-2-2",1182.79,1278.34,53.88,2.95,"swap-1-1, shift-1, swap-2-2",1191.82,1346.85,89.44,2.98,0.01
857,B-n57-k9,1598,"swap-2-1, shift-1, swap-2-2",1687.31,1756.47,36.92,3.06,"swap-1-1, shift-1, swap-2-2",1689.12,1749.13,34.07,3.10,0.48
858,B-n63-k10,1537,"swap-2-1, shift-1, swap-2-2",1638.95,1725.13,49.96,3.31,"swap-1-1, shift-1, swap-2-2",1651.78,1737.60,51.62,3.40,0.34
859,B-n64-k9,861,"swap-2-1, shift-1, swap-2-2",940.57,1019.39,46.39,3.33,"swap-1-1, shift-1, swap-2-2",937.76,1028.38,45.91,3.37,0.50
860,B-n66-k9,1374,"swap-2-1, shift-1, swap-2-2",1435.92,1530.37,54.71,3.26,"swap-1-1, shift-1, swap-2-2",1417.53,1555.60,61.11,3.34,0.15
861,B-n67-k10,1033,"swap-2-1, shift-1, swap-2-2",1169.43,1234.22,66.30,3.35,"swap-1-1, shift-1, swap-2-2",1161.77,1229.25,54.13,3.41,0.85
862,B-n68-k9,1304,"swap-2-1, shift-1, swap-2-2",1362.60,1479.77,61.31,3.24,"swap-1-1, shift-1, swap-2-2",1392.19,1489.20,46.10,3.30,0.37
863,B-n78-k10,1266,"swap-2-1, shift-1, swap-2-2",1396.89,1499.98,63.71,3.60,"swap-1-1, shift-1, swap-2-2",1428.06,1518.40,54.38,3.62,0.43
864,P-n101-k4,681,"swap-2-1, shift-1, swap-2-2",1039.32,1130.13,43.90,3.27,"swap-1-1, shift-1, swap-2-2",1068.02,1180.85,52.55,3.29,0.00
865,P-n16-k8,435,"swap-2-1, shift-1, swap-2-2",451.34,456.27,5.02,2.20,"swap-1-1, shift-1, swap-2-2",451.34,455.31,5.32,2.21,0.38
866,P-n19-k2,212,"swap-2-1, shift-1, swap-2-2",238.88,286.93,23.91,1.41,"swap-1-1, shift-1, swap-2-2",245.39,280.94,20.67,1.46,0.40
867, P-n20-k2,220,"swap-2-1, shift-1, swap-2-2",246.60,285.33,21.64,1.43,"swap-1-1, shift-1, swap-2-2",258.66,292.25,20.36,1.47,0.36
868,P-n21-k2,211,"swap-2-1, shift-1, swap-2-2",226.39,254.73,16.73,1.54,"swap-1-1, shift-1, swap-2-2",221.44,255.56,20.62,1.61,0.77
869,P-n22-k2,216,"swap-2-1, shift-1, swap-2-2",255.90,294.25,16.57,1.48,"swap-1-1, shift-1, swap-2-2",256.62,286.08,18.04,1.55,0.09
870,P-n22-k8,603,"swap-2-1, shift-1, swap-2-2",589.39,609.91,13.58,2.45,"swap-1-1, shift-1, swap-2-2",588.79,608.20,18.75,2.48,0.12
871,P-n23-k8,554,"swap-2-1, shift-1, swap-2-2",539.73,557.92,14.48,2.47,"swap-1-1, shift-1, swap-2-2",536.34,548.86,11.52,2.51,0.06
872,P-n40-k5.vrp,458,"swap-2-1, shift-1, swap-2-2",495.64,534.31,27.01,2.25,"swap-1-1, shift-1, swap-2-2",482.33,540.23,29.47,2.30,0.30
873,P-n45-k5,510,"swap-2-1, shift-1, swap-2-2",569.52,608.16,22.61,2.30,"swap-1-1, shift-1, swap-2-2",575.74,617.69,29.67,2.35,0.30
874,P-n50-k10,696,"swap-2-1, shift-1, swap-2-2",765.07,797.52,23.71,3.18,"swap-1-1, shift-1, swap-2-2",754.56,783.66,21.36,3.25,0.00
875, P-n50-k7,554,"swap-2-1, shift-1, swap-2-2",606.69,646.33,28.51,2.68,"swap-1-1, shift-1, swap-2-2",613.89,647.53,13.84,2.73,0.57
876,P-n50-k8,649,"swap-2-1, shift-1, swap-2-2",656.73,714.43,24.29,2.95,"swap-1-1, shift-1, swap-2-2",670.11,703.63,23.02,3.01,0.09
877,P-n51-k10,745,"swap-2-1, shift-1, swap-2-2",803.88,840.97,22.89,3.25,"swap-1-1, shift-1, swap-2-2",800.06,835.19,21.18,3.29,0.42
878,P-n55-k10,669,"swap-2-1, shift-1, swap-2-2",750.86,783.85,18.35,3.17,"swap-1-1, shift-1, swap-2-2",738.39,781.26,23.44,3.23,0.39
879,P-n55-k15,856,"swap-2-1, shift-1, swap-2-2",1005.39,1044.60,25.29,4.13,"swap-1-1, shift-1, swap-2-2",977.36,1017.35,24.82,4.23,0.00
880,P-n55-k7,524,"swap-2-1, shift-1, swap-2-2",612.87,663.29,24.91,2.77,"swap-1-1, shift-1, swap-2-2",634.35,674.28,25.46,2.83,0.12
881,P-n55-k8,576,"swap-2-1, shift-1, swap-2-2",638.27,685.86,27.52,2.71,"swap-1-1, shift-1, swap-2-2",625.92,685.53,34.10,2.80,0.66
882,P-n60-k10,706,"swap-2-1, shift-1, swap-2-2",819.00,875.49,29.05,3.33,"swap-1-1, shift-1, swap-2-2",822.51,869.15,32.66,3.43,0.39
883,P-n60-k15,905,"swap-2-1, shift-1, swap-2-2",1041.31,1087.25,30.69,4.12,"swap-1-1, shift-1, swap-2-2",1012.92,1065.21,29.78,4.20,0.00
884,P-n65-k10,792,"swap-2-1, shift-1, swap-2-2",892.29,935.03,22.86,3.37,"swap-1-1, shift-1, swap-2-2",876.07,935.46,32.17,3.42,0.80
885,P-n70-k10,834,"swap-2-1, shift-1, swap-2-2",939.58,984.36,24.12,3.57,"swap-1-1, shift-1, swap-2-2",937.13,994.45,29.55,3.65,0.06
886,P-n76-k4,589,"swap-2-1, shift-1, swap-2-2",822.68,903.77,37.00,2.66,"swap-1-1, shift-1, swap-2-2",850.56,924.19,40.59,2.74,0.02
887,P-n76-k5,631,"swap-2-1, shift-1, swap-2-2",819.78,929.22,51.77,2.89,"swap-1-1, shift-1, swap-2-2",861.75,937.53,34.19,2.93,0.45
888,A-n32-k5,784,"swap-2-1, shift-1, swap-2-2",826.60,886.01,41.22,2.18,"2-opt, reinsertion, double-bridge",812.18,900.69,61.96,2.38,0.13
889,A-n33-k5,661,"swap-2-1, shift-1, swap-2-2",704.46,738.18,28.45,2.19,"2-opt, reinsertion, double-bridge",684.46,759.31,35.25,2.34,0.01
890,A-n33-k6,742,"swap-2-1, shift-1, swap-2-2",750.59,820.68,35.71,2.27,"2-opt, reinsertion, double-bridge",777.78,856.64,42.86,2.55,0.00
891,A-n34-k5,778,"swap-2-1, shift-1, swap-2-2",794.94,849.84,29.07,2.14,"2-opt, reinsertion, double-bridge",819.64,895.85,47.14,2.38,0.00
892,A-n36-k5,799,"swap-2-1, shift-1, swap-2-2",854.77,910.65,27.96,2.22,"2-opt, reinsertion, double-bridge",838.96,906.35,39.06,2.42,0.53
893,A-n37-k5,669,"swap-2-1, shift-1, swap-2-2",720.72,789.68,42.14,2.30,"2-opt, reinsertion, double-bridge",711.98,787.54,68.76,2.43,0.37
894,A-n37-k6,949,"swap-2-1, shift-1, swap-2-2",1037.10,1108.72,41.23,2.37,"2-opt, reinsertion, double-bridge",987.36,1081.59,40.04,2.68,0.03
895,A-n38-k5,730,"swap-2-1, shift-1, swap-2-2",804.61,860.80,43.07,2.37,"2-opt, reinsertion, double-bridge",793.33,919.04,84.98,2.50,0.01
896,A-n39-k5,822,"swap-2-1, shift-1, swap-2-2",881.83,963.17,31.78,2.25,"2-opt, reinsertion, double-bridge",898.30,983.05,50.24,2.52,0.18
897,A-n39-k6,831,"swap-2-1, shift-1, swap-2-2",881.30,951.39,34.78,2.42,"2-opt, reinsertion, double-bridge",873.57,971.96,55.84,2.59,0.05
898,A-n44-k6,937,"swap-2-1, shift-1, swap-2-2",1053.32,1113.62,42.31,2.53,"2-opt, reinsertion, double-bridge",1025.25,1137.99,65.23,2.70,0.13
899,A-n45-k6,944,"swap-2-1, shift-1, swap-2-2",1019.79,1093.18,29.03,2.74,"2-opt, reinsertion, double-bridge",1022.46,1099.89,45.61,2.84,0.70
900,A-n45-k7,1146,"swap-2-1, shift-1, swap-2-2",1230.83,1286.14,40.38,2.64,"2-opt, reinsertion, double-bridge",1249.10,1328.81,53.62,2.80,0.00
901,A-n46-k7,914,"swap-2-1, shift-1, swap-2-2",986.97,1055.08,42.47,2.71,"2-opt, reinsertion, double-bridge",1024.03,1101.34,55.65,2.84,0.00
902,A-n48-k7,1073,"swap-2-1, shift-1, swap-2-2",1193.45,1245.57,34.51,2.73,"2-opt, reinsertion, double-bridge",1187.80,1259.31,43.79,2.87,0.27
903,A-n53-k7,1010,"swap-2-1, shift-1, swap-2-2",1141.90,1230.71,54.35,2.85,"2-opt, reinsertion, double-bridge",1126.74,1232.67,63.10,3.06,0.86
904,A-n54-k7,1167,"swap-2-1, shift-1, swap-2-2",1284.10,1394.31,51.23,2.81,"2-opt, reinsertion, double-bridge",1294.63,1409.71,92.72,3.06,0.67
905,A-n55-k9,1073,"swap-2-1, shift-1, swap-2-2",1193.72,1269.18,50.00,3.14,"2-opt, reinsertion, double-bridge",1191.83,1336.64,80.48,3.38,0.00
906,A-n60-k9,1408,"swap-2-1, shift-1, swap-2-2",1506.81,1568.90,37.38,3.19,"2-opt, reinsertion, double-bridge",1530.13,1631.64,66.88,3.40,0.00
907,A-n61-k9,1035,"swap-2-1, shift-1, swap-2-2",1168.31,1221.93,31.60,3.36,"2-opt, reinsertion, double-bridge",1190.58,1283.79,74.59,3.57,0.00
908,A-n62-k8,1290,"swap-2-1, shift-1, swap-2-2",1476.57,1560.30,49.29,3.04,"2-opt, reinsertion, double-bridge",1375.25,1539.96,76.57,3.21,0.26
909,A-n63-k10,1315,"swap-2-1, shift-1, swap-2-2",1369.87,1529.00,50.97,3.41,"2-opt, reinsertion, double-bridge",1482.40,1588.73,67.94,3.69,0.00
910,A-n63-k9,1634,"swap-2-1, shift-1, swap-2-2",1793.26,1937.98,55.30,3.32,"2-opt, reinsertion, double-bridge",1768.45,1904.61,84.30,3.67,0.05
911,A-n64-k9,1402,"swap-2-1, shift-1, swap-2-2",1572.15,1654.77,38.55,3.27,"2-opt, reinsertion, double-bridge",1514.95,1665.97,64.61,3.57,0.64
912,A-n65-k9,1177,"swap-2-1, shift-1, swap-2-2",1370.07,1433.78,41.45,3.43,"2-opt, reinsertion, double-bridge",1337.83,1443.19,63.38,3.60,0.61
913,A-n69-k9,1168,"swap-2-1, shift-1, swap-2-2",1317.61,1427.03,60.13,3.39,"2-opt, reinsertion, double-bridge",1298.69,1458.13,90.60,3.58,0.08
914,A-n80-k10,1764,"swap-2-1, shift-1, swap-2-2",2057.73,2141.57,36.83,3.68,"2-opt, reinsertion, double-bridge",2003.46,2147.12,62.01,3.90,0.63
915,B-n31-k5,672,"swap-2-1, shift-1, swap-2-2",686.87,705.01,20.76,2.22,"2-opt, reinsertion, double-bridge",680.44,707.22,23.02,2.37,0.40
916,B-n34-k5,788,"swap-2-1, shift-1, swap-2-2",800.12,824.29,18.48,2.14,"2-opt, reinsertion, double-bridge",826.92,921.26,52.27,2.39,0.00
917,B-n35-k5,955,"swap-2-1, shift-1, swap-2-2",988.20,1020.56,17.38,2.17,"2-opt, reinsertion, double-bridge",982.81,1063.30,54.36,2.39,0.00
918,B-n38-k6,805,"swap-2-1, shift-1, swap-2-2",827.04,855.20,19.36,2.40,"2-opt, reinsertion, double-bridge",832.18,890.69,58.00,2.58,0.00
919,B-n39-k5,549,"swap-2-1, shift-1, swap-2-2",588.10,647.09,35.87,2.26,"2-opt, reinsertion, double-bridge",589.47,653.76,48.06,2.47,0.67
920,B-n41-k6,829,"swap-2-1, shift-1, swap-2-2",872.33,947.74,51.25,2.40,"2-opt, reinsertion, double-bridge",878.95,989.21,68.90,2.69,0.03
921,B-n43-k6,742,"swap-2-1, shift-1, swap-2-2",779.97,813.35,21.72,2.48,"2-opt, reinsertion, double-bridge",770.67,821.94,27.72,2.67,0.11
922,B-n44-k7,909,"swap-2-1, shift-1, swap-2-2",956.39,1012.41,35.99,2.57,"2-opt, reinsertion, double-bridge",977.53,1081.36,60.81,2.85,0.00
923,B-n45-k5,751,"swap-2-1, shift-1, swap-2-2",786.51,866.66,73.21,2.46,"2-opt, reinsertion, double-bridge",771.41,898.09,79.34,2.66,0.02
924,B-n45-k6,678,"swap-2-1, shift-1, swap-2-2",742.42,777.99,23.06,2.65,"2-opt, reinsertion, double-bridge",736.10,813.15,49.99,2.85,0.00
925,B-n50-k7,741,"swap-2-1, shift-1, swap-2-2",788.66,863.27,40.91,2.70,"2-opt, reinsertion, double-bridge",771.54,894.06,59.85,2.95,0.05
926,B-n50-k8,1313,"swap-2-1, shift-1, swap-2-2",1348.86,1401.69,36.54,2.82,"2-opt, reinsertion, double-bridge",1379.65,1472.98,47.81,3.08,0.00
927,B-n51-k7,1032,"swap-2-1, shift-1, swap-2-2",1056.19,1170.99,54.26,2.87,"2-opt, reinsertion, double-bridge",1036.58,1225.22,84.18,3.11,0.01
928,B-n52-k7,747,"swap-2-1, shift-1, swap-2-2",799.53,847.95,34.16,2.75,"2-opt, reinsertion, double-bridge",779.33,888.43,64.74,3.00,0.01
929,B-n56-k7,707,"swap-2-1, shift-1, swap-2-2",763.57,817.31,39.44,2.79,"2-opt, reinsertion, double-bridge",758.23,836.10,83.19,3.02,0.47
930,B-n57-k7,1153,"swap-2-1, shift-1, swap-2-2",1182.79,1278.34,53.88,2.95,"2-opt, reinsertion, double-bridge",1204.40,1392.05,87.96,3.19,0.00
931,B-n57-k9,1598,"swap-2-1, shift-1, swap-2-2",1687.31,1756.47,36.92,3.06,"2-opt, reinsertion, double-bridge",1708.92,1814.16,54.11,3.32,0.00
932,B-n63-k10,1537,"swap-2-1, shift-1, swap-2-2",1638.95,1725.13,49.96,3.31,"2-opt, reinsertion, double-bridge",1661.47,1836.84,99.51,3.63,0.00
933,B-n64-k9,861,"swap-2-1, shift-1, swap-2-2",940.57,1019.39,46.39,3.33,"2-opt, reinsertion, double-bridge",945.13,1103.61,96.38,3.62,0.00
934,B-n66-k9,1374,"swap-2-1, shift-1, swap-2-2",1435.92,1530.37,54.71,3.26,"2-opt, reinsertion, double-bridge",1438.62,1573.23,75.06,3.61,0.00
935,B-n67-k10,1033,"swap-2-1, shift-1, swap-2-2",1169.43,1234.22,66.30,3.35,"2-opt, reinsertion, double-bridge",1145.55,1276.35,84.28,3.69,0.09
936,B-n68-k9,1304,"swap-2-1, shift-1, swap-2-2",1362.60,1479.77,61.31,3.24,"2-opt, reinsertion, double-bridge",1436.13,1541.14,63.71,3.56,0.00
937,B-n78-k10,1266,"swap-2-1, shift-1, swap-2-2",1396.89,1499.98,63.71,3.60,"2-opt, reinsertion, double-bridge",1393.63,1543.72,82.40,3.92,0.06
938,P-n101-k4,681,"swap-2-1, shift-1, swap-2-2",1039.32,1130.13,43.90,3.27,"2-opt, reinsertion, double-bridge",928.60,1010.22,38.81,3.48,0.00
939,P-n16-k8,435,"swap-2-1, shift-1, swap-2-2",451.34,456.27,5.02,2.20,"2-opt, reinsertion, double-bridge",451.34,460.35,7.63,2.30,0.07
940,P-n19-k2,212,"swap-2-1, shift-1, swap-2-2",238.88,286.93,23.91,1.41,"2-opt, reinsertion, double-bridge",220.26,245.16,16.45,1.50,0.00
941, P-n20-k2,220,"swap-2-1, shift-1, swap-2-2",246.60,285.33,21.64,1.43,"2-opt, reinsertion, double-bridge",219.13,240.94,18.61,1.50,0.00
942,P-n21-k2,211,"swap-2-1, shift-1, swap-2-2",226.39,254.73,16.73,1.54,"2-opt, reinsertion, double-bridge",212.71,230.33,14.23,1.54,0.00
943,P-n22-k2,216,"swap-2-1, shift-1, swap-2-2",255.90,294.25,16.57,1.48,"2-opt, reinsertion, double-bridge",217.85,241.70,19.15,1.54,0.00
944,P-n22-k8,603,"swap-2-1, shift-1, swap-2-2",589.39,609.91,13.58,2.45,"2-opt, reinsertion, double-bridge",595.96,653.01,36.99,2.66,0.00
945,P-n23-k8,554,"swap-2-1, shift-1, swap-2-2",539.73,557.92,14.48,2.47,"2-opt, reinsertion, double-bridge",543.14,582.74,23.91,2.80,0.00
946,P-n40-k5.vrp,458,"swap-2-1, shift-1, swap-2-2",495.64,534.31,27.01,2.25,"2-opt, reinsertion, double-bridge",498.49,538.55,22.36,2.49,0.16
947,P-n45-k5,510,"swap-2-1, shift-1, swap-2-2",569.52,608.16,22.61,2.30,"2-opt, reinsertion, double-bridge",547.85,597.12,28.08,2.53,0.16
948,P-n50-k10,696,"swap-2-1, shift-1, swap-2-2",765.07,797.52,23.71,3.18,"2-opt, reinsertion, double-bridge",758.98,794.82,32.85,3.53,0.61
949, P-n50-k7,554,"swap-2-1, shift-1, swap-2-2",606.69,646.33,28.51,2.68,"2-opt, reinsertion, double-bridge",601.43,660.55,32.33,2.90,0.15
950,P-n50-k8,649,"swap-2-1, shift-1, swap-2-2",656.73,714.43,24.29,2.95,"2-opt, reinsertion, double-bridge",672.84,725.12,30.84,3.20,0.09
951,P-n51-k10,745,"swap-2-1, shift-1, swap-2-2",803.88,840.97,22.89,3.25,"2-opt, reinsertion, double-bridge",810.44,867.57,38.98,3.54,0.00
952,P-n55-k10,669,"swap-2-1, shift-1, swap-2-2",750.86,783.85,18.35,3.17,"2-opt, reinsertion, double-bridge",767.76,811.24,31.23,3.44,0.00
953,P-n55-k15,856,"swap-2-1, shift-1, swap-2-2",1005.39,1044.60,25.29,4.13,"2-opt, reinsertion, double-bridge",1027.16,1070.41,19.44,4.69,0.00
954,P-n55-k7,524,"swap-2-1, shift-1, swap-2-2",612.87,663.29,24.91,2.77,"2-opt, reinsertion, double-bridge",607.45,662.98,42.61,3.01,0.59
955,P-n55-k8,576,"swap-2-1, shift-1, swap-2-2",638.27,685.86,27.52,2.71,"2-opt, reinsertion, double-bridge",619.20,693.40,41.75,2.98,0.64
956,P-n60-k10,706,"swap-2-1, shift-1, swap-2-2",819.00,875.49,29.05,3.33,"2-opt, reinsertion, double-bridge",822.77,901.73,53.83,3.62,0.08
957,P-n60-k15,905,"swap-2-1, shift-1, swap-2-2",1041.31,1087.25,30.69,4.12,"2-opt, reinsertion, double-bridge",1051.00,1117.42,34.76,4.58,0.00
958,P-n65-k10,792,"swap-2-1, shift-1, swap-2-2",892.29,935.03,22.86,3.37,"2-opt, reinsertion, double-bridge",882.30,966.69,47.52,3.66,0.00
959,P-n70-k10,834,"swap-2-1, shift-1, swap-2-2",939.58,984.36,24.12,3.57,"2-opt, reinsertion, double-bridge",932.76,993.74,51.80,3.83,0.80
960,P-n76-k4,589,"swap-2-1, shift-1, swap-2-2",822.68,903.77,37.00,2.66,"2-opt, reinsertion, double-bridge",725.59,837.31,51.60,2.93,0.00
961,P-n76-k5,631,"swap-2-1, shift-1, swap-2-2",819.78,929.22,51.77,2.89,"2-opt, reinsertion, double-bridge",728.94,857.13,56.68,3.07,0.00
962,A-n32-k5,784,"swap-2-1, shift-1, swap-2-2",826.60,886.01,41.22,2.18,"2-opt, exchange, double-bridge",853.74,931.33,50.44,2.32,0.00
963,A-n33-k5,661,"swap-2-1, shift-1, swap-2-2",704.46,738.18,28.45,2.19,"2-opt, exchange, double-bridge",703.25,768.23,34.65,2.32,0.00
964,A-n33-k6,742,"swap-2-1, shift-1, swap-2-2",750.59,820.68,35.71,2.27,"2-opt, exchange, double-bridge",756.24,840.94,47.97,2.52,0.15
965,A-n34-k5,778,"swap-2-1, shift-1, swap-2-2",794.94,849.84,29.07,2.14,"2-opt, exchange, double-bridge",806.21,903.01,53.97,2.33,0.00
966,A-n36-k5,799,"swap-2-1, shift-1, swap-2-2",854.77,910.65,27.96,2.22,"2-opt, exchange, double-bridge",863.04,925.80,37.23,2.37,0.09
967,A-n37-k5,669,"swap-2-1, shift-1, swap-2-2",720.72,789.68,42.14,2.30,"2-opt, exchange, double-bridge",701.59,783.27,46.50,2.42,0.33
968,A-n37-k6,949,"swap-2-1, shift-1, swap-2-2",1037.10,1108.72,41.23,2.37,"2-opt, exchange, double-bridge",1005.26,1087.27,58.93,2.68,0.06
969,A-n38-k5,730,"swap-2-1, shift-1, swap-2-2",804.61,860.80,43.07,2.37,"2-opt, exchange, double-bridge",765.52,904.10,81.83,2.47,0.03
970,A-n39-k5,822,"swap-2-1, shift-1, swap-2-2",881.83,963.17,31.78,2.25,"2-opt, exchange, double-bridge",896.12,994.62,55.10,2.48,0.02
971,A-n39-k6,831,"swap-2-1, shift-1, swap-2-2",881.30,951.39,34.78,2.42,"2-opt, exchange, double-bridge",899.56,987.13,48.01,2.59,0.00
972,A-n44-k6,937,"swap-2-1, shift-1, swap-2-2",1053.32,1113.62,42.31,2.53,"2-opt, exchange, double-bridge",1047.14,1171.97,75.72,2.65,0.00
973,A-n45-k6,944,"swap-2-1, shift-1, swap-2-2",1019.79,1093.18,29.03,2.74,"2-opt, exchange, double-bridge",1007.24,1145.18,102.65,2.81,0.01
974,A-n45-k7,1146,"swap-2-1, shift-1, swap-2-2",1230.83,1286.14,40.38,2.64,"2-opt, exchange, double-bridge",1261.52,1314.45,33.36,2.77,0.00
975,A-n46-k7,914,"swap-2-1, shift-1, swap-2-2",986.97,1055.08,42.47,2.71,"2-opt, exchange, double-bridge",999.10,1095.45,60.28,2.82,0.01
976,A-n48-k7,1073,"swap-2-1, shift-1, swap-2-2",1193.45,1245.57,34.51,2.73,"2-opt, exchange, double-bridge",1182.96,1277.75,56.18,2.84,0.01
977,A-n53-k7,1010,"swap-2-1, shift-1, swap-2-2",1141.90,1230.71,54.35,2.85,"2-opt, exchange, double-bridge",1125.33,1283.33,91.89,3.01,0.01
978,A-n54-k7,1167,"swap-2-1, shift-1, swap-2-2",1284.10,1394.31,51.23,2.81,"2-opt, exchange, double-bridge",1327.85,1420.76,58.85,3.05,0.12
979,A-n55-k9,1073,"swap-2-1, shift-1, swap-2-2",1193.72,1269.18,50.00,3.14,"2-opt, exchange, double-bridge",1198.05,1338.17,78.23,3.36,0.00
980,A-n60-k9,1408,"swap-2-1, shift-1, swap-2-2",1506.81,1568.90,37.38,3.19,"2-opt, exchange, double-bridge",1515.43,1654.27,73.03,3.40,0.00
981,A-n61-k9,1035,"swap-2-1, shift-1, swap-2-2",1168.31,1221.93,31.60,3.36,"2-opt, exchange, double-bridge",1161.78,1278.92,72.77,3.55,0.00
982,A-n62-k8,1290,"swap-2-1, shift-1, swap-2-2",1476.57,1560.30,49.29,3.04,"2-opt, exchange, double-bridge",1472.54,1586.90,64.54,3.22,0.07
983,A-n63-k10,1315,"swap-2-1, shift-1, swap-2-2",1369.87,1529.00,50.97,3.41,"2-opt, exchange, double-bridge",1455.87,1616.11,66.82,3.67,0.00
984,A-n63-k9,1634,"swap-2-1, shift-1, swap-2-2",1793.26,1937.98,55.30,3.32,"2-opt, exchange, double-bridge",1777.60,1918.00,63.13,3.54,0.08
985,A-n64-k9,1402,"swap-2-1, shift-1, swap-2-2",1572.15,1654.77,38.55,3.27,"2-opt, exchange, double-bridge",1583.42,1698.01,55.14,3.51,0.00
986,A-n65-k9,1177,"swap-2-1, shift-1, swap-2-2",1370.07,1433.78,41.45,3.43,"2-opt, exchange, double-bridge",1373.76,1485.20,74.90,3.57,0.00
987,A-n69-k9,1168,"swap-2-1, shift-1, swap-2-2",1317.61,1427.03,60.13,3.39,"2-opt, exchange, double-bridge",1313.96,1454.05,80.20,3.56,0.27
988,A-n80-k10,1764,"swap-2-1, shift-1, swap-2-2",2057.73,2141.57,36.83,3.68,"2-opt, exchange, double-bridge",2025.06,2187.49,84.85,3.87,0.01
989,B-n31-k5,672,"swap-2-1, shift-1, swap-2-2",686.87,705.01,20.76,2.22,"2-opt, exchange, double-bridge",681.97,732.96,40.82,2.33,0.00
990,B-n34-k5,788,"swap-2-1, shift-1, swap-2-2",800.12,824.29,18.48,2.14,"2-opt, exchange, double-bridge",811.28,903.09,53.94,2.39,0.00
991,B-n35-k5,955,"swap-2-1, shift-1, swap-2-2",988.20,1020.56,17.38,2.17,"2-opt, exchange, double-bridge",991.29,1078.77,67.35,2.35,0.00
