,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
167,A-n37-k5,808.7538705212223,669,2.74,"swap-2-1, reinsertion, swap-2-2"
168,A-n37-k5,840.8232583066535,669,2.55,"swap-2-1, reinsertion, swap-2-2"
169,A-n37-k5,812.3614942891877,669,2.46,"swap-2-1, reinsertion, swap-2-2"
170,A-n37-k5,785.1988116777827,669,2.6,"swap-2-1, reinsertion, swap-2-2"
171,A-n37-k5,813.8158680495201,669,2.66,"swap-2-1, reinsertion, swap-2-2"
172,A-n37-k5,763.3096160726337,669,2.73,"swap-2-1, reinsertion, swap-2-2"
173,A-n37-k5,881.1963395903673,669,2.69,"swap-2-1, reinsertion, swap-2-2"
174,A-n37-k5,820.7603109970999,669,2.67,"swap-2-1, reinsertion, swap-2-2"
175,A-n37-k5,746.0527682919272,669,2.65,"swap-2-1, reinsertion, swap-2-2"
176,A-n37-k5,765.3657215939658,669,2.71,"swap-2-1, reinsertion, swap-2-2"
177,A-n37-k5,784.4925792667742,669,2.72,"swap-2-1, reinsertion, swap-2-2"
178,A-n37-k5,845.5073703981675,669,2.64,"swap-2-1, reinsertion, swap-2-2"
179,A-n37-k5,804.8758064640491,669,2.57,"swap-2-1, reinsertion, swap-2-2"
180,A-n37-k6,1047.6759410128768,949,2.69,"swap-2-1, reinsertion, swap-2-2"
181,A-n37-k6,1066.1569449594115,949,2.61,"swap-2-1, reinsertion, swap-2-2"
182,A-n37-k6,1099.0966419381205,949,2.96,"swap-2-1, reinsertion, swap-2-2"
183,A-n37-k6,1227.6564199950997,949,2.66,"swap-2-1, reinsertion, swap-2-2"
184,A-n37-k6,1046.947513066964,949,2.85,"swap-2-1, reinsertion, swap-2-2"
185,A-n37-k6,1083.3595982265108,949,3.08,"swap-2-1, reinsertion, swap-2-2"
186,A-n37-k6,1103.410534648643,949,2.65,"swap-2-1, reinsertion, swap-2-2"
187,A-n37-k6,1105.8625791098495,949,2.55,"swap-2-1, reinsertion, swap-2-2"
188,A-n37-k6,1099.9004581586298,949,2.75,"swap-2-1, reinsertion, swap-2-2"
189,A-n37-k6,1044.3085503955979,949,2.55,"swap-2-1, reinsertion, swap-2-2"
190,A-n37-k6,1067.7757702920874,949,2.82,"swap-2-1, reinsertion, swap-2-2"
191,A-n37-k6,1065.1098874391316,949,2.79,"swap-2-1, reinsertion, swap-2-2"
192,A-n37-k6,1225.825577509941,949,2.74,"swap-2-1, reinsertion, swap-2-2"
193,A-n37-k6,1076.5590789687424,949,2.7,"swap-2-1, reinsertion, swap-2-2"
194,A-n37-k6,1128.3556761318314,949,2.73,"swap-2-1, reinsertion, swap-2-2"
195,A-n37-k6,1148.5787656553248,949,2.57,"swap-2-1, reinsertion, swap-2-2"
196,A-n37-k6,1173.2619945628094,949,2.87,"swap-2-1, reinsertion, swap-2-2"
197,A-n37-k6,1075.04643820043,949,2.85,"swap-2-1, reinsertion, swap-2-2"
198,A-n37-k6,1052.7594247981226,949,2.85,"swap-2-1, reinsertion, swap-2-2"
199,A-n37-k6,1057.584189855548,949,2.68,"swap-2-1, reinsertion, swap-2-2"
200,A-n37-k6,1145.4596474237806,949,2.76,"swap-2-1, reinsertion, swap-2-2"
201,A-n37-k6,1061.111446943205,949,2.78,"swap-2-1, reinsertion, swap-2-2"
202,A-n37-k6,1108.344777071385,949,2.86,"swap-2-1, reinsertion, swap-2-2"
203,A-n37-k6,1082.8716085009364,949,2.99,"swap-2-1, reinsertion, swap-2-2"
