,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
254,A-n39-k5,970.125939001105,822,2.51,"2-opt, shift-1, swap-2-2"
255,A-n39-k5,924.7489561910088,822,2.51,"2-opt, shift-1, swap-2-2"
256,A-n39-k5,963.846254921913,822,2.57,"2-opt, shift-1, swap-2-2"
257,A-n39-k5,927.5933469637188,822,2.44,"2-opt, shift-1, swap-2-2"
258,A-n39-k5,887.7911000364635,822,2.54,"2-opt, shift-1, swap-2-2"
259,A-n39-k5,964.9151506527963,822,2.41,"2-opt, shift-1, swap-2-2"
260,A-n39-k5,1004.3829614526276,822,2.43,"2-opt, shift-1, swap-2-2"
261,A-n39-k5,1072.5643501202867,822,2.4,"2-opt, shift-1, swap-2-2"
262,A-n39-k5,1045.6972163618566,822,2.39,"2-opt, shift-1, swap-2-2"
263,A-n39-k5,1075.4095995777284,822,2.42,"2-opt, shift-1, swap-2-2"
264,A-n39-k5,1037.6856558258364,822,2.41,"2-opt, shift-1, swap-2-2"
265,A-n39-k5,903.3450374047743,822,2.49,"2-opt, shift-1, swap-2-2"
266,A-n39-k5,1038.8011660544003,822,2.42,"2-opt, shift-1, swap-2-2"
267,A-n39-k5,987.5622231477223,822,2.43,"2-opt, shift-1, swap-2-2"
268,A-n39-k5,937.7961469269553,822,2.67,"2-opt, shift-1, swap-2-2"
269,A-n39-k5,949.0434828917853,822,2.65,"2-opt, shift-1, swap-2-2"
270,A-n39-k6,894.6059008715283,831,2.56,"2-opt, shift-1, swap-2-2"
271,A-n39-k6,939.2608664707992,831,2.67,"2-opt, shift-1, swap-2-2"
272,A-n39-k6,977.6974992262656,831,2.64,"2-opt, shift-1, swap-2-2"
273,A-n39-k6,975.4593351154393,831,2.63,"2-opt, shift-1, swap-2-2"
274,A-n39-k6,929.3088187967053,831,2.48,"2-opt, shift-1, swap-2-2"
275,A-n39-k6,935.2519132398022,831,2.58,"2-opt, shift-1, swap-2-2"
276,A-n39-k6,1030.2644351924782,831,2.61,"2-opt, shift-1, swap-2-2"
277,A-n39-k6,867.6092261504523,831,2.55,"2-opt, shift-1, swap-2-2"
278,A-n39-k6,939.0529828061278,831,2.56,"2-opt, shift-1, swap-2-2"
279,A-n39-k6,991.390066547002,831,2.64,"2-opt, shift-1, swap-2-2"
280,A-n39-k6,917.5462554907162,831,2.56,"2-opt, shift-1, swap-2-2"
281,A-n39-k6,1024.1871990952852,831,2.6,"2-opt, shift-1, swap-2-2"
282,A-n39-k6,885.2671836147465,831,2.57,"2-opt, shift-1, swap-2-2"
283,A-n39-k6,989.9630618331964,831,2.51,"2-opt, shift-1, swap-2-2"
284,A-n39-k6,964.2705667339096,831,2.47,"2-opt, shift-1, swap-2-2"
285,A-n39-k6,999.7998164982052,831,2.5,"2-opt, shift-1, swap-2-2"
286,A-n39-k6,928.6128700175827,831,2.61,"2-opt, shift-1, swap-2-2"
287,A-n39-k6,937.0612192766057,831,2.53,"2-opt, shift-1, swap-2-2"
288,A-n39-k6,957.2657374692128,831,2.53,"2-opt, shift-1, swap-2-2"
289,A-n39-k6,932.0366746976396,831,2.64,"2-opt, shift-1, swap-2-2"
290,A-n39-k6,990.0389794033116,831,2.48,"2-opt, shift-1, swap-2-2"
291,A-n39-k6,923.3708868763356,831,2.49,"2-opt, shift-1, swap-2-2"
292,A-n39-k6,966.5057656722203,831,2.66,"2-opt, shift-1, swap-2-2"
293,A-n39-k6,992.9229701550914,831,2.52,"2-opt, shift-1, swap-2-2"
294,A-n39-k6,993.5488778352167,831,2.45,"2-opt, shift-1, swap-2-2"
295,A-n39-k6,963.2843756431572,831,2.49,"2-opt, shift-1, swap-2-2"
296,A-n39-k6,956.9219442458348,831,2.54,"2-opt, shift-1, swap-2-2"
297,A-n39-k6,937.2831508007953,831,2.6,"2-opt, shift-1, swap-2-2"
298,A-n39-k6,955.3372845529049,831,2.54,"2-opt, shift-1, swap-2-2"
299,A-n39-k6,951.6805129251852,831,2.47,"2-opt, shift-1, swap-2-2"
300,A-n44-k6,1221.4968552604732,937,2.62,"2-opt, shift-1, swap-2-2"
301,A-n44-k6,1182.514889457818,937,2.64,"2-opt, shift-1, swap-2-2"
302,A-n44-k6,1106.3515247521984,937,2.69,"2-opt, shift-1, swap-2-2"
303,A-n44-k6,1286.1954892542121,937,2.6,"2-opt, shift-1, swap-2-2"
304,A-n44-k6,1273.3037134225215,937,2.62,"2-opt, shift-1, swap-2-2"
305,A-n44-k6,1128.213855275481,937,2.75,"2-opt, shift-1, swap-2-2"
306,A-n44-k6,1233.4990794720518,937,2.62,"2-opt, shift-1, swap-2-2"
307,A-n44-k6,1109.8768526315466,937,2.61,"2-opt, shift-1, swap-2-2"
308,A-n44-k6,1123.0951254153624,937,2.65,"2-opt, shift-1, swap-2-2"
309,A-n44-k6,1226.6807142862594,937,2.61,"2-opt, shift-1, swap-2-2"
310,A-n44-k6,1081.1576571608657,937,2.71,"2-opt, shift-1, swap-2-2"
311,A-n44-k6,1278.5080218814312,937,2.62,"2-opt, shift-1, swap-2-2"
312,A-n44-k6,1219.5545791435588,937,2.61,"2-opt, shift-1, swap-2-2"
313,A-n44-k6,1052.615184901393,937,2.74,"2-opt, shift-1, swap-2-2"
314,A-n44-k6,1129.1833326149815,937,2.77,"2-opt, shift-1, swap-2-2"
315,A-n44-k6,1155.1139790090442,937,2.63,"2-opt, shift-1, swap-2-2"
316,A-n44-k6,1229.1312126709433,937,2.65,"2-opt, shift-1, swap-2-2"
317,A-n44-k6,1107.6048251618672,937,2.68,"2-opt, shift-1, swap-2-2"
318,A-n44-k6,1299.1944820595813,937,2.66,"2-opt, shift-1, swap-2-2"
319,A-n44-k6,1084.8833977118243,937,2.72,"2-opt, shift-1, swap-2-2"
320,A-n44-k6,1234.9919228151782,937,2.63,"2-opt, shift-1, swap-2-2"
